8329439;10050215
7726184;10051741
7848314;10056631
7993506;10056677
8304811;10057248
7677872;10057636
7676014;10059387
6520847;10059837
6360859;10061961
7454997;10062879
8695858;10063704
6551940;10064467
6767674;10064469
8203389;10064594
6499578;10064685
6501142;10066001
7749062;10072880
8794553;10085433
8112434;10085774
6495739;10085887
8177705;10087955
6360859;10089575
6329121;10089627
8228572;10089633
6581345;10090221
6594823;10091865
8676204;10093101
7280485;10093518
8525621;10093770
8041995;10095294
8249692;10095826
8304811;10097317
8021541;10097425
8021541;10098706
6512188;10100070
7486834;10102716
6306559;10106203
6306559;10111055
6306559;10111943
6376174;10126483
6376174;10129226
7793743;10131460
6376174;10133090
6756810;10134730
7351539;10134915
7752332;10135771
8078289;10136380
7372743;10136735
7848314;10137906
7917910;10139520
6783255;10139629
6739774;10139760
7304960;10144274
8177705;10144638
7707853;10144838
6736667;10146243
8100610;10146413
6693889;10148171
7923870;10148553
6674835;10151820
7576375;10151855
8097219;10152651
6360859;10153676
8439633;10153976
6237324;10154158
6255933;10155393
8423435;10158444
6383949;10161539
8304811;10162248
7311597;10165054
7365357;10167368
7730332;10169702
8820462;10171248
6568063;10171999
8840592;10173562
6442885;10180570
6677775;10180840
7836847;10184127
6474320;10184349
7889210;10185043
6360859;10185717
6708413;10187041
8525621;10187056
8188261;10188227
6580569;10189499
7969505;10189820
8403017;10190667
6199520;10191418
7848314;10191795
8611475;10192292
6229565;10193248
8720027;10193347
6581345;10197147
8903186;10199063
6501142;10201516
6581345;10203790
7379001;10205045
8431352;10205308
6365064;10207486
8131259;10208984
7581167;10209154
7280485;10209606
6360859;10209713
7315221;10211052
6708413;10212058
8188261;10212266
7508404;10218239
6588066;10218756
7733496;10218855
6427136;10219049
6360859;10219068
7889210;10223740
6581345;10225452
6769415;10226824
7398051;10229653
6383949;10230078
8698051;10238931
7875648;10240195
8698051;10241850
7875648;10243920
7494281;10244111
8473153;10244441
8174629;10244548
7294766;10244776
8419739;10244935
8601339;10244936
8417639;10246652
8914005;10247305
7726236;10247486
8105500;10249278
6369349;10249629
6360859;10249940
7330838;10250661
6568063;10250748
7341113;10250958
7271937;10251434
6581830;10251649
8002644;10251721
8137026;10253694
6306115;10255791
6465755;10265929
6360859;10266349
8395828;10267868
7270150;10269685
6759706;10269960
6749612;10270011
7969505;10270862
8182900;10271465
8504970;10271874
6360859;10273279
6749612;10273799
6474993;10275061
6360859;10275286
7726184;10283490
7270150;10285579
6378525;10287131
8105500;10288632
8573115;10289609
6561938;10290010
6372008;10291671
8177705;10292528
6378525;10293446
6769871;10298549
7372894;10299064
8525621;10300944
8953644;10301327
8701255;10301466
6551940;10319327
8894034;10322144
6615384;10330313
8934340;10332805
8953644;10334649
6732151;10336495
7733496;10337871
6656470;10341945
6306115;10343244
7691103;10343543
6360859;10343634
8720027;10343899
6376497;10348142
6196431;10354339
7483276;10354932
6194808;10356889
8492837;10356889
8504970;10358596
7923870;10358905
8013626;10359827
8078289;10362600
7270150;10363395
6561938;10366156
7502172;10366809
6581345;10368770
7912853;10369466
7760692;10369639
8624310;10371042
8423435;10371478
7820562;10372009
7793743;10375080
8698051;10384209
8127259;10392047
7904258;10392456
6360859;10392688
6581345;10394002
7502172;10394782
8043663;10396056
6581345;10398756
6426475;10399613
6360859;10399755
8542177;10400287
6360859;10402913
8308028;10404156
6360859;10405061
7240281;10407456
8318163;10409661
6511699;10410612
8612073;10410612
6521687;10411747
7912853;10415693
6326119;10417428
7800157;10419886
8851829;10426492
6581345;10427168
6360859;10427188
7930798;10427641
6360859;10427773
8462386;10429179
6353348;10432127
8590982;10433401
8096952;10433873
6581345;10433981
8409395;10435301
8203389;10435390
7671358;10436582
7539353;10438479
7841004;10439127
7923870;10440948
6756810;10443146
8238725;10443861
7749062;10445695
6581345;10449226
8823231;10450362
8611475;10450833
8178098;10451032
6426475;10451511
6568063;10454930
7413719;10455636
6196431;10457352
8739273;10457695
8075716;10469196
8431352;10476387
6800198;10477591
6800198;10479070
6671675;10499982
6797767;10507885
8867226;10514274
8428837;10514353
8078289;10515308
6376174;10515643
8720371;10515950
8269242;10515951
8544353;10516360
7433646;10517033
8358701;10517917
8404456;10518126
8930746;10518468
7917230;10518639
6384510;10519745
7677872;10519896
7961328;10520262
8409395;10522321
6360859;10522507
7756530;10522652
6571522;10523595
6759706;10524054
8541002;10524523
8890953;10524627
7671358;10526946
8556487;10527055
7836435;10528390
7983239;10528430
7280485;10531626
6668128;10532432
6230240;10533359
7261094;10533522
7917230;10534262
6406059;10535253
8739273;10535253
6312613;10535424
8660461;10554848
8318163;10564254
6797767;10564869
6221385;10565983
8618859;10566529
8070499;10568370
6580569;10574358
7831461;10585007
7912853;10585199
8890953;10585729
8613455;10587052
8387814;10587071
6199520;10590215
6360859;10591161
8079801;10599243
8472773;10604820
7875648;10614185
8105500;10616291
7460786;10616291
8648531;10616674
7468104;10618538
7917910;10618591
6529574;10620477
6512188;10620604
7793743;10621482
7831461;10621808
7976905;10624240
7426584;10628685
7426584;10631835
8025205;10637457
7468355;10639210
6521687;10640368
6517983;10641644
8188261;10645188
8096952;10645582
7261094;10645603
7512929;10646372
6255933;10647178
7696724;10649183
7234136;10649726
7857768;10652194
6662063;10671255
8304811;10673977
6732151;10674062
6330723;10675741
6581345;10676258
8075716;10677216
7249052;10677543
7952179;10678152
8188261;10678714
6488538;10679203
6339558;10679302
6581830;10680482
7759457;10693201
7923870;10693897
6360859;10694288
6637186;10694449
8504970;10697968
7254600;10698190
8851829;10698602
7726184;10699198
8041995;10702303
7792402;10702648
7478917;10705008
7433646;10706692
8618859;10711873
8300745;10713727
8290473;10723713
8720371;10726566
7361389;10732123
8185542;10733782
6585593;10733962
6643855;10734653
7600868;10738767
6465755;10739636
8953644;10740673
8217481;10741983
7405569;10752183
6749612;10753273
7398051;10753580
8217481;10754481
7372894;10755798
8282972;10755948
6360859;10757044
7814031;10762776
8797656;10763209
7848314;10763293
8648531;10766381
6581345;10773169
6524343;10774494
8238725;10774590
6520847;10775122
8404456;10775515
6438895;10775964
7511329;10776448
8492837;10777663
8456739;10778010
6360859;10778188
8234348;10778457
8970543;10778789
8428837;10779280
8867226;10779854
8174629;10781768
7312292;10782575
6613781;10783716
8417079;10790271
8713252;10792639
8720027;10792985
6581345;10793671
7311597;10794832
7312292;10794832
6581345;10794856
8188261;10795060
6748859;10795509
6356174;10799829
7754480;10801832
8859753;10802454
8903186;10803315
8136790;10820204
6360859;10822972
7875648;10823176
8867226;10823902
6798437;10827721
8851829;10828667
8096952;10828755
6571522;10828906
6613781;10829186
8797656;10829620
6326119;10829646
6615384;10829963
6748859;10831398
7312292;10837349
7478917;10838856
7501618;10842135
7952179;10844243
8269242;10844294
8809697;10845443
7322054;10845853
7294766;10846681
6800198;10847171
6702890;10848208
8535756;10848428
8337942;10850386
6726580;10851777
6360859;10852035
7915303;10858076
6557933;10864128
6748859;10866293
6512188;10866655
7511329;10866776
7465523;10867406
6229565;10867766
7969505;10868119
7759701;10868338
8347073;10868533
8172124;10872767
8481239;10872779
6767674;10873847
8559029;10875339
6512188;10878380
7930798;10881257
6199520;10881762
6613781;10882705
7336512;10903035
7336512;10906938
7336512;10910078
7336512;10911667
7749062;10921820
6384510;10922288
7511329;10925170
6360859;10925565
7413719;10926406
6360859;10926926
7912853;10930715
6581345;10930806
6677775;10930973
6387901;10935871
7405569;10939689
6255933;10941093
6255933;10944723
7593264;10950212
7677872;10950546
6360859;10951657
8624310;10952069
7460786;10952339
6360859;10954248
7304960;10956717
8403017;10957277
6360859;10958077
7983239;10959483
6581345;10960430
7351539;10963257
8185542;10963455
6329059;10964836
8525621;10965518
8859753;10965535
7730332;10968570
7759701;10968761
7691103;10968887
6581345;10970349
8934594;10972376
7946324;10973019
8934594;10976361
6797767;10978911
8075716;10982543
8075716;10986131
8908612;10989562
7496704;10989819
6611536;10990855
8648531;10991704
7333695;10992189
6360859;10993758
7662242;10997633
7420535;10998796
6797767;10999077
6662063;11007000
8894034;11007310
8796267;11008786
6360859;11019151
6581345;11020926
8337942;11021203
7701043;11023786
7377559;11024030
8540284;11024325
8727457;11025795
7983239;11026532
8182900;11027380
7884192;11029333
8727457;11037910
8021326;11041306
7560083;11041439
7817837;11041891
6376497;11042451
8559029;11042741
8358701;11043195
7665435;11043221
6360859;11043495
8615235;11043584
7676014;11044020
6800198;11044164
7797248;11045646
7904258;11045752
6220401;11047762
8362988;11047851
7468104;11048064
8462386;11048107
8954617;11049085
8401606;11049145
7913678;11054561
7707930;11054904
7535659;11055605
7315221;11056303
6402368;11060081
7295935;11060141
7774521;11061523
8698051;11061699
8809697;11064099
8185523;11064448
8318163;11064627
8002644;11079841
6306115;11102505
8225010;11105079
7372894;11105100
8188261;11105456
7465523;11108745
6512573;11110308
7572001;11110395
7379001;11110761
8324366;11111276
6360859;11111464
7730332;11111692
6369349;11112008
8535756;11115654
8720273;11115858
6230240;11116353
7717330;11117411
7261094;11118031
8178098;11118436
8284769;11119432
7304960;11119597
7433646;11121354
7539532;11122728
6360859;11123853
8820462;11124618
6185737;11132595
6360859;11135756
6748859;11136275
6474993;11136693
6668128;11139988
6511699;11141338
7660007;11142058
7835066;11144452
6185737;11145100
6571522;11147413
6756810;11148791
8097219;11148982
8481239;11149005
8124802;11150015
6360859;11150621
7426584;11151962
8428837;11153243
7691103;11154458
7797248;11154654
8934340;11156007
6520847;11169159
8358701;11170562
6312613;11175288
6442885;11176800
8177705;11177506
6806036;11178556
8188261;11180628
6581345;11182896
6581345;11186654
7460786;11186786
8904686;11186787
8337942;11188061
7831461;11188302
6573991;11189373
8013626;11189487
8533539;11190823
7261094;11192875
8739273;11195088
8698051;11195774
6521687;11195828
6391941;11207651
6383070;11211700
8553749;11214809
8553749;11215897
6520847;11216074
7681921;11216569
6710174;11217302
8851829;11217728
7809584;11218930
8152652;11221914
7848314;11223401
6329121;11224370
6238867;11224853
6520847;11225164
7671358;11225469
7304960;11235923
7731837;11235931
6656470;11236223
7280485;11236344
8890953;11239589
7261941;11250834
6615384;11251496
6229565;11255599
7312292;11255605
6529574;11255806
8097322;11257117
6360859;11257265
8739273;11258603
6728077;11260155
6339558;11261494
6329121;11261727
7502755;11263222
8131259;11263466
7629849;11264911
7568108;11265688
6581345;11266861
7585543;11268263
8318163;11270993
7585543;11272493
8748509;11273270
8428558;11273607
6465755;11274639
6360859;11275556
6426475;11278427
7707930;11278491
6707967;11281048
6579799;11281427
6732151;11281860
8390952;11282390
7836847;11282742
6581345;11282752
7372743;11283203
8698051;11284964
6702890;11286636
7405569;11287218
8217481;11288763
7961328;11289578
6402368;11289857
8556923;11290092
7483276;11293641
8704585;11294998
8024703;11297251
7726184;11302614
8358701;11302636
6251936;11304097
8559029;11306681
6707967;11308944
6406059;11310119
8908612;11311533
6406059;11320915
8612073;11323517
7917230;11326049
8119476;11327965
7859687;11328273
7912853;11328302
7372743;11330476
6581345;11340586
7398051;11342222
6581345;11342434
6722664;11342601
6581345;11343520
7271937;11345355
7420535;11348873
7917230;11366218
7965555;11366894
8217481;11370787
7280465;11371958
6360859;11373335
7660007;11373500
7501618;11375164
7304960;11376775
8867226;11377186
8766819;11379065
8618859;11379732
8868258;11380506
7978694;11384196
7261094;11384723
8868258;11384791
7589141;11386702
6326119;11390360
6756810;11390772
6455584;11391328
8678622;11395808
6511699;11406585
6511699;11408296
6511699;11412326
6511699;11413374
6588140;11423019
6529574;11424396
6529574;11431220
6334212;11431283
7705230;11435231
7705230;11437809
8159796;11442565
8595780;11443775
6483673;11446032
8559029;11446528
6595734;11447095
7294766;11447701
6353348;11447900
6585593;11448048
8188261;11449080
7983239;11450960
8625474;11452372
8318786;11468085
8443270;11470337
8903186;11478448
7717330;11483436
6495739;11483899
7717330;11486920
6287911;11497135
6504290;11500382
8867226;11505352
6384510;11507127
6756810;11508396
8005194;11511407
6512573;11514379
8867226;11524376
6788130;11529462
8755812;11531434
8288402;11531598
8755812;11534507
7961328;11540325
6581345;11550517
6581345;11550529
6581345;11551688
6581345;11552151
6581345;11553835
8516175;11555735
7372743;11566843
7478898;11568792
6585593;11573936
6594150;11578488
8428558;11578607
8704694;11579204
7917230;11579268
7535659;11579666
8870053;11580490
7254600;11581103
6656470;11582065
8598118;11583672
6391941;11584296
6581345;11584418
8078289;11584537
6674835;11585173
6220401;11585270
6406059;11585980
7502755;11586411
6511699;11588913
6767674;11589266
8598118;11589434
8652506;11589910
6360859;11592660
6360859;11593115
7717330;11593471
6287911;11596424
7797248;11600050
8670967;11604072
6479039;11605525
7707930;11605629
6330723;11605932
8535756;11607441
8713252;11608037
6668128;11608299
6266144;11608524
6365064;11608524
8308028;11608934
8532096;11609256
8492837;11610109
8870053;11611511
6581345;11611727
8124802;11613587
8663830;11613729
7986637;11616618
6360859;11623896
8935508;11624047
6645900;11624626
8075716;11627567
6360859;11627715
6230240;11631606
8002644;11631896
7433646;11632548
7240281;11632924
7662242;11633931
8516175;11636227
6613781;11643649
7971952;11647710
6585593;11648614
8904686;11648663
7426584;11649111
8096952;11649987
8340343;11651054
6769415;11652589
6455584;11654751
6707967;11665278
7298564;11674063
8300745;11691989
8660461;11701904
6237324;11701924
7461380;11704095
7478898;11714349
7478898;11716843
8698051;11721988
8540284;11727693
6306115;11727880
8636016;11728279
7570542;11728338
6306115;11728482
6422049;11728501
8670967;11728531
7759701;11728576
6162307;11732991
8646691;11740700
8079801;11742516
6772585;11746508
6772585;11748398
6772585;11750819
6383070;11769113
8105500;11771495
7454554;11773461
8070499;11773486
8070499;11773528
8318786;11773900
8683703;11773975
7986637;11776343
7986637;11782734
8613455;11798351
6769871;11798929
6220401;11802488
6661665;11821067
7570542;11822868
7857945;11823374
7502172;11823634
7848314;11823949
8840926;11824320
8431352;11824495
6748859;11825471
7913678;11825828
8812517;11826385
6360859;11828096
7365357;11829033
6360859;11829095
8105500;11829255
8075716;11830301
8663830;11830592
8473666;11830920
8318163;11835325
6512188;11836963
6580569;11843551
8794553;11843608
6804007;11847560
7333695;11847860
7923870;11848198
7347922;11848213
6360859;11848611
8182900;11848973
7868275;11852305
8097219;11859076
8428837;11867943
8428837;11868689
8525621;11871634
8131259;11871878
7926151;11872212
7983239;11874056
8704694;11874093
7460786;11874345
8812517;11874917
8622546;11875396
7660007;11875748
6306115;11877248
8540284;11878041
8618859;11878775
8492837;11884133
7844645;11884159
7889210;11886201
8119476;11886868
7298564;11888628
6643855;11890349
7270150;11890920
6517983;11891738
6521687;11892882
6521687;11893725
6517983;11895010
6517983;11895682
7240281;11896157
7398051;11913176
8124802;11913807
7369503;11916220
6488538;11917161
6757194;11917991
8954617;11929913
6562907;11930180
7420535;11933026
8178098;11935986
8124802;11936599
8159796;11936781
7923870;11937601
6486832;11937877
6693889;11938350
6759706;11938496
8152652;11943437
8380847;11944380
7372743;11945592
8096952;11945783
7681921;11945799
6190060;11947155
8124802;11950632
6551940;11951234
7696724;11952496
8387814;11953002
6581345;11953588
6383949;11955091
7372743;11955268
7629849;11956902
6455584;11957336
6632854;11960766
7372894;11961243
6581345;11962336
6581345;11981642
8290473;11981660
7468104;11981833
7330838;11983177
7385451;11984039
6613781;11985029
7460786;11985414
6209505;11986317
7511329;11986392
7701043;11987165
6580569;11989140
6364458;11996291
7294766;12000826
8276655;12001186
7726236;12001211
6196431;12001238
8625474;12001430
8511142;12010669
8801128;12010954
8701255;12011204
6432485;12011714
7858403;12011869
7859687;12012047
7767117;12012054
7857768;12012113
7884192;12016754
7677872;12021937
6769415;12021951
6769415;12022254
6769415;12026335
6769415;12028160
6769415;12028973
8347073;12033499
8013626;12033686
8903186;12035931
6230240;12038010
